travelCode,userCode,name,place,days,price,total,date,year,month,day
14814,148,Hotel K,Salvador (BH),2,263.41,526.82,2020-12-24,2020,12,24
14818,148,Hotel A,Florianopolis (SC),3,313.02,939.06,2021-01-21,2021,1,21
14821,148,Hotel AU,Recife (PE),3,312.83,938.49,2021-02-11,2021,2,11
14824,148,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-03-04,2021,3,4
14825,148,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-03-11,2021,3,11
14826,148,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-03-18,2021,3,18
14827,148,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-03-25,2021,3,25
14833,148,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-05-06,2021,5,6
14834,148,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-05-13,2021,5,13
14844,148,Hotel BD,Natal (RN),4,242.88,971.52,2021-07-22,2021,7,22
14845,148,Hotel K,Salvador (BH),3,263.41,790.23,2021-07-29,2021,7,29
14847,148,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-08-12,2021,8,12
14848,148,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-08-19,2021,8,19
14850,148,Hotel K,Salvador (BH),3,263.41,790.23,2021-09-02,2021,9,2
14852,148,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-09-16,2021,9,16
14861,148,Hotel K,Salvador (BH),1,263.41,263.41,2021-11-18,2021,11,18
14863,148,Hotel BD,Natal (RN),3,242.88,728.64,2021-12-02,2021,12,2
14865,148,Hotel AU,Recife (PE),2,312.83,625.66,2021-12-16,2021,12,16
14870,148,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2022-01-20,2022,1,20
14873,148,Hotel BD,Natal (RN),4,242.88,971.52,2022-02-10,2022,2,10
14876,148,Hotel Z,Aracaju (SE),2,208.04,416.08,2022-03-03,2022,3,3
14878,148,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-03-17,2022,3,17
14883,148,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2022-04-21,2022,4,21
14887,148,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2022-05-19,2022,5,19
14888,148,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2022-05-26,2022,5,26
14892,148,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-06-23,2022,6,23
14898,148,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2022-08-04,2022,8,4
14902,148,Hotel K,Salvador (BH),3,263.41,790.23,2022-09-01,2022,9,1
14904,148,Hotel AU,Recife (PE),1,312.83,312.83,2022-09-15,2022,9,15
14910,148,Hotel Z,Aracaju (SE),4,208.04,832.16,2022-10-27,2022,10,27
14911,148,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2022-11-03,2022,11,3
14920,148,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2023-01-05,2023,1,5
14922,148,Hotel Z,Aracaju (SE),4,208.04,832.16,2023-01-19,2023,1,19
14925,148,Hotel BD,Natal (RN),1,242.88,242.88,2023-02-09,2023,2,9
14927,149,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2019-10-03,2019,10,3
14928,149,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2019-10-10,2019,10,10
14931,149,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-10-31,2019,10,31
14934,149,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-11-21,2019,11,21
14936,149,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-12-05,2019,12,5
14938,149,Hotel BW,Campo Grande (MS),4,60.39,241.56,2019-12-19,2019,12,19
14940,149,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-01-02,2020,1,2
14946,149,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-02-13,2020,2,13
14948,149,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-02-27,2020,2,27
14949,149,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-03-05,2020,3,5
14952,149,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-03-26,2020,3,26
14954,149,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-04-09,2020,4,9
14956,149,Hotel AU,Recife (PE),4,312.83,1251.32,2020-04-23,2020,4,23
14957,149,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-04-30,2020,4,30
14959,149,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-05-14,2020,5,14
14960,149,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-05-21,2020,5,21
14969,149,Hotel BD,Natal (RN),3,242.88,728.64,2020-07-23,2020,7,23
14971,149,Hotel K,Salvador (BH),2,263.41,526.82,2020-08-06,2020,8,6
14974,149,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-08-27,2020,8,27
14978,149,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-09-24,2020,9,24
14981,149,Hotel BD,Natal (RN),3,242.88,728.64,2020-10-15,2020,10,15
14983,149,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-10-29,2020,10,29
14987,149,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-11-26,2020,11,26
14991,149,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-12-24,2020,12,24
14998,149,Hotel A,Florianopolis (SC),4,313.02,1252.08,2021-02-11,2021,2,11
15001,149,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-03-04,2021,3,4
15002,149,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-03-11,2021,3,11
15005,149,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-04-01,2021,4,1
15006,149,Hotel AU,Recife (PE),3,312.83,938.49,2021-04-08,2021,4,8
15010,149,Hotel BD,Natal (RN),1,242.88,242.88,2021-05-06,2021,5,6
15012,149,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-05-20,2021,5,20
15015,149,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-06-10,2021,6,10
15016,149,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-06-17,2021,6,17
15017,149,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-06-24,2021,6,24
15019,149,Hotel AU,Recife (PE),4,312.83,1251.32,2021-07-08,2021,7,8
15020,149,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-07-15,2021,7,15
15023,149,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-08-05,2021,8,5
15027,149,Hotel AU,Recife (PE),1,312.83,312.83,2021-09-02,2021,9,2
15028,149,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-09-09,2021,9,9
15032,149,Hotel BP,Brasilia (DF),1,247.62,247.62,2021-10-07,2021,10,7
15033,149,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-10-14,2021,10,14
15035,149,Hotel BD,Natal (RN),3,242.88,728.64,2021-10-28,2021,10,28
15037,149,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-11-11,2021,11,11
15040,149,Hotel AU,Recife (PE),2,312.83,625.66,2021-12-02,2021,12,2
15049,149,Hotel BD,Natal (RN),4,242.88,971.52,2022-02-03,2022,2,3
15051,149,Hotel BW,Campo Grande (MS),2,60.39,120.78,2022-02-17,2022,2,17
15052,149,Hotel BD,Natal (RN),1,242.88,242.88,2022-02-24,2022,2,24
15059,149,Hotel BW,Campo Grande (MS),3,60.39,181.17,2022-04-14,2022,4,14
15060,149,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2022-04-21,2022,4,21
15068,149,Hotel K,Salvador (BH),4,263.41,1053.64,2022-06-16,2022,6,16
15069,149,Hotel Z,Aracaju (SE),1,208.04,208.04,2022-06-23,2022,6,23
15070,149,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2022-06-30,2022,6,30
15074,149,Hotel BD,Natal (RN),2,242.88,485.76,2022-07-28,2022,7,28
15075,149,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2022-08-04,2022,8,4
15077,149,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2022-08-18,2022,8,18
15080,149,Hotel Z,Aracaju (SE),1,208.04,208.04,2022-09-08,2022,9,8
15083,149,Hotel BD,Natal (RN),1,242.88,242.88,2022-09-29,2022,9,29
15084,149,Hotel BD,Natal (RN),4,242.88,971.52,2022-10-06,2022,10,6
15085,149,Hotel AU,Recife (PE),2,312.83,625.66,2022-10-13,2022,10,13
15089,150,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2019-10-10,2019,10,10
15090,150,Hotel K,Salvador (BH),4,263.41,1053.64,2019-10-17,2019,10,17
15093,150,Hotel BD,Natal (RN),4,242.88,971.52,2019-11-07,2019,11,7
15094,150,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2019-11-14,2019,11,14
15096,150,Hotel BD,Natal (RN),2,242.88,485.76,2019-11-28,2019,11,28
15097,150,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-12-05,2019,12,5
15101,150,Hotel BD,Natal (RN),2,242.88,485.76,2020-01-02,2020,1,2
15109,151,Hotel BW,Campo Grande (MS),1,60.39,60.39,2019-10-31,2019,10,31
15114,151,Hotel AU,Recife (PE),4,312.83,1251.32,2019-12-05,2019,12,5
15122,151,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-01-30,2020,1,30
15123,151,Hotel BD,Natal (RN),4,242.88,971.52,2020-02-06,2020,2,6
15129,151,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-03-19,2020,3,19
15132,151,Hotel AU,Recife (PE),2,312.83,625.66,2020-04-09,2020,4,9
15136,151,Hotel AU,Recife (PE),2,312.83,625.66,2020-05-07,2020,5,7
15137,151,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-05-14,2020,5,14
15139,151,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-05-28,2020,5,28
15142,151,Hotel K,Salvador (BH),2,263.41,526.82,2020-06-18,2020,6,18
15143,151,Hotel BD,Natal (RN),2,242.88,485.76,2020-06-25,2020,6,25
15147,151,Hotel AU,Recife (PE),3,312.83,938.49,2020-07-23,2020,7,23
15151,151,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-08-20,2020,8,20
15155,151,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-09-17,2020,9,17
15156,151,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-09-24,2020,9,24
15157,151,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-10-01,2020,10,1
15164,151,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-11-19,2020,11,19
15167,151,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-12-10,2020,12,10
15176,151,Hotel AU,Recife (PE),3,312.83,938.49,2021-02-11,2021,2,11
15181,151,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-03-18,2021,3,18
15187,151,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-04-29,2021,4,29
15196,151,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-07-01,2021,7,1
15203,152,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-10-17,2019,10,17
15207,152,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-11-14,2019,11,14
15210,152,Hotel BW,Campo Grande (MS),1,60.39,60.39,2019-12-05,2019,12,5
15226,152,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-03-26,2020,3,26
15227,152,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-04-02,2020,4,2
15229,152,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-04-16,2020,4,16
15230,152,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-04-23,2020,4,23
15232,152,Hotel BD,Natal (RN),4,242.88,971.52,2020-05-07,2020,5,7
15236,152,Hotel K,Salvador (BH),4,263.41,1053.64,2020-06-04,2020,6,4
15239,152,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-06-25,2020,6,25
15240,152,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-07-02,2020,7,2
15241,152,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-07-09,2020,7,9
15243,152,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-07-23,2020,7,23
15246,152,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-08-13,2020,8,13
15248,152,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-08-27,2020,8,27
15249,152,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-09-03,2020,9,3
15250,152,Hotel AU,Recife (PE),1,312.83,312.83,2020-09-10,2020,9,10
15252,152,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-09-24,2020,9,24
15253,152,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-10-01,2020,10,1
15257,152,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-10-29,2020,10,29
15258,152,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-11-05,2020,11,5
15260,152,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-11-19,2020,11,19
15261,152,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-11-26,2020,11,26
15266,152,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-12-31,2020,12,31
15269,152,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-01-21,2021,1,21
15271,152,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-02-04,2021,2,4
15275,152,Hotel BD,Natal (RN),2,242.88,485.76,2021-03-04,2021,3,4
15277,152,Hotel BD,Natal (RN),4,242.88,971.52,2021-03-18,2021,3,18
15279,152,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-04-01,2021,4,1
15283,152,Hotel AU,Recife (PE),3,312.83,938.49,2021-04-29,2021,4,29
15289,152,Hotel BD,Natal (RN),1,242.88,242.88,2021-06-10,2021,6,10
15291,152,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-06-24,2021,6,24
15295,152,Hotel AU,Recife (PE),2,312.83,625.66,2021-07-22,2021,7,22
15297,152,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-08-05,2021,8,5
15298,152,Hotel BD,Natal (RN),4,242.88,971.52,2021-08-12,2021,8,12
15299,152,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-08-19,2021,8,19
15302,152,Hotel AU,Recife (PE),4,312.83,1251.32,2021-09-09,2021,9,9
15310,152,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-11-04,2021,11,4
15311,152,Hotel K,Salvador (BH),2,263.41,526.82,2021-11-11,2021,11,11
15316,152,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-12-16,2021,12,16
15319,152,Hotel BD,Natal (RN),2,242.88,485.76,2022-01-06,2022,1,6
15327,152,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2022-03-03,2022,3,3
15328,152,Hotel BD,Natal (RN),3,242.88,728.64,2022-03-10,2022,3,10
15333,152,Hotel A,Florianopolis (SC),4,313.02,1252.08,2022-04-14,2022,4,14
15336,152,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2022-05-05,2022,5,5
15339,152,Hotel BW,Campo Grande (MS),2,60.39,120.78,2022-05-26,2022,5,26
15340,152,Hotel BW,Campo Grande (MS),4,60.39,241.56,2022-06-02,2022,6,2
15346,152,Hotel K,Salvador (BH),4,263.41,1053.64,2022-07-14,2022,7,14
15348,152,Hotel K,Salvador (BH),2,263.41,526.82,2022-07-28,2022,7,28
15350,152,Hotel Z,Aracaju (SE),3,208.04,624.12,2022-08-11,2022,8,11
15354,152,Hotel K,Salvador (BH),3,263.41,790.23,2022-09-08,2022,9,8
15356,153,Hotel BD,Natal (RN),3,242.88,728.64,2019-09-26,2019,9,26
15363,153,Hotel Z,Aracaju (SE),2,208.04,416.08,2019-11-14,2019,11,14
15365,153,Hotel AU,Recife (PE),4,312.83,1251.32,2019-11-28,2019,11,28
15366,153,Hotel K,Salvador (BH),4,263.41,1053.64,2019-12-05,2019,12,5
15372,153,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-01-16,2020,1,16
15374,153,Hotel AU,Recife (PE),4,312.83,1251.32,2020-01-30,2020,1,30
15376,153,Hotel BD,Natal (RN),4,242.88,971.52,2020-02-13,2020,2,13
15379,153,Hotel K,Salvador (BH),1,263.41,263.41,2020-03-05,2020,3,5
15385,153,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-04-16,2020,4,16
15389,153,Hotel K,Salvador (BH),1,263.41,263.41,2020-05-14,2020,5,14
15393,153,Hotel BD,Natal (RN),1,242.88,242.88,2020-06-11,2020,6,11
15406,153,Hotel K,Salvador (BH),2,263.41,526.82,2020-09-10,2020,9,10
15408,153,Hotel K,Salvador (BH),2,263.41,526.82,2020-09-24,2020,9,24
15409,153,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-10-01,2020,10,1
15411,153,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-10-15,2020,10,15
15413,153,Hotel K,Salvador (BH),2,263.41,526.82,2020-10-29,2020,10,29
15414,153,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-11-05,2020,11,5
15418,153,Hotel A,Florianopolis (SC),2,313.02,626.04,2020-12-03,2020,12,3
15420,153,Hotel K,Salvador (BH),3,263.41,790.23,2020-12-17,2020,12,17
15421,153,Hotel A,Florianopolis (SC),1,313.02,313.02,2020-12-24,2020,12,24
15422,153,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-12-31,2020,12,31
15429,153,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-02-18,2021,2,18
15437,153,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-04-15,2021,4,15
15438,153,Hotel AU,Recife (PE),4,312.83,1251.32,2021-04-22,2021,4,22
15440,153,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-05-06,2021,5,6
15450,153,Hotel AU,Recife (PE),4,312.83,1251.32,2021-07-15,2021,7,15
15453,153,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-08-05,2021,8,5
15456,153,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-08-26,2021,8,26
15461,154,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-10-24,2019,10,24
15462,154,Hotel A,Florianopolis (SC),1,313.02,313.02,2019-10-31,2019,10,31
15465,154,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-11-21,2019,11,21
15467,154,Hotel A,Florianopolis (SC),3,313.02,939.06,2019-12-05,2019,12,5
15473,154,Hotel AU,Recife (PE),4,312.83,1251.32,2020-01-16,2020,1,16
15474,154,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-01-23,2020,1,23
15476,154,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-02-06,2020,2,6
15477,154,Hotel K,Salvador (BH),3,263.41,790.23,2020-02-13,2020,2,13
15488,155,Hotel A,Florianopolis (SC),2,313.02,626.04,2019-10-24,2019,10,24
15489,155,Hotel Z,Aracaju (SE),4,208.04,832.16,2019-10-31,2019,10,31
15490,155,Hotel AU,Recife (PE),2,312.83,625.66,2019-11-07,2019,11,7
15493,155,Hotel BP,Brasilia (DF),2,247.62,495.24,2019-11-28,2019,11,28
15500,155,Hotel A,Florianopolis (SC),3,313.02,939.06,2020-01-16,2020,1,16
15507,155,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-03-05,2020,3,5
15511,155,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-04-02,2020,4,2
15513,155,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-04-16,2020,4,16
15514,155,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-04-23,2020,4,23
15516,155,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-05-07,2020,5,7
15519,155,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-05-28,2020,5,28
15520,155,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-06-04,2020,6,4
15521,155,Hotel BD,Natal (RN),2,242.88,485.76,2020-06-11,2020,6,11
15528,155,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-07-30,2020,7,30
15529,155,Hotel K,Salvador (BH),3,263.41,790.23,2020-08-06,2020,8,6
15541,155,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-10-29,2020,10,29
15544,155,Hotel K,Salvador (BH),4,263.41,1053.64,2020-11-19,2020,11,19
15545,155,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-11-26,2020,11,26
15549,155,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-12-24,2020,12,24
15556,155,Hotel K,Salvador (BH),4,263.41,1053.64,2021-02-11,2021,2,11
15558,155,Hotel BD,Natal (RN),3,242.88,728.64,2021-02-25,2021,2,25
15560,155,Hotel AU,Recife (PE),3,312.83,938.49,2021-03-11,2021,3,11
15564,155,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-04-08,2021,4,8
15568,155,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-05-06,2021,5,6
15572,155,Hotel AU,Recife (PE),3,312.83,938.49,2021-06-03,2021,6,3
15573,155,Hotel BD,Natal (RN),1,242.88,242.88,2021-06-10,2021,6,10
15581,155,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-08-05,2021,8,5
15582,155,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-08-12,2021,8,12
15583,155,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-08-19,2021,8,19
15586,155,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-09-09,2021,9,9
15587,155,Hotel K,Salvador (BH),3,263.41,790.23,2021-09-16,2021,9,16
15593,155,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-10-28,2021,10,28
15594,155,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-11-04,2021,11,4
15597,155,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-11-25,2021,11,25
15598,155,Hotel BD,Natal (RN),4,242.88,971.52,2021-12-02,2021,12,2
15602,155,Hotel AU,Recife (PE),3,312.83,938.49,2021-12-30,2021,12,30
15612,155,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2022-03-10,2022,3,10
15616,155,Hotel BW,Campo Grande (MS),1,60.39,60.39,2022-04-07,2022,4,7
15619,155,Hotel Z,Aracaju (SE),1,208.04,208.04,2022-04-28,2022,4,28
15620,155,Hotel Z,Aracaju (SE),3,208.04,624.12,2022-05-05,2022,5,5
15622,155,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2022-05-19,2022,5,19
15623,155,Hotel BP,Brasilia (DF),3,247.62,742.86,2022-05-26,2022,5,26
15626,155,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2022-06-16,2022,6,16
15627,155,Hotel A,Florianopolis (SC),1,313.02,313.02,2022-06-23,2022,6,23
15629,155,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2022-07-07,2022,7,7
15632,155,Hotel A,Florianopolis (SC),2,313.02,626.04,2022-07-28,2022,7,28
15637,155,Hotel A,Florianopolis (SC),2,313.02,626.04,2022-09-01,2022,9,1
15640,155,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-09-22,2022,9,22
15641,155,Hotel A,Florianopolis (SC),2,313.02,626.04,2022-09-29,2022,9,29
15647,155,Hotel BW,Campo Grande (MS),4,60.39,241.56,2022-11-10,2022,11,10
15648,155,Hotel A,Florianopolis (SC),4,313.02,1252.08,2022-11-17,2022,11,17
15651,155,Hotel K,Salvador (BH),2,263.41,526.82,2022-12-08,2022,12,8
15653,155,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2022-12-22,2022,12,22
15656,155,Hotel BW,Campo Grande (MS),2,60.39,120.78,2023-01-12,2023,1,12
15660,155,Hotel AU,Recife (PE),3,312.83,938.49,2023-02-09,2023,2,9
15662,156,Hotel BD,Natal (RN),4,242.88,971.52,2019-09-26,2019,9,26
15664,156,Hotel BW,Campo Grande (MS),3,60.39,181.17,2019-10-10,2019,10,10
15668,156,Hotel BD,Natal (RN),3,242.88,728.64,2019-11-07,2019,11,7
15669,156,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2019-11-14,2019,11,14
15676,156,Hotel AU,Recife (PE),4,312.83,1251.32,2020-01-02,2020,1,2
15678,156,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-01-16,2020,1,16
15683,156,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-02-20,2020,2,20
15688,156,Hotel BD,Natal (RN),1,242.88,242.88,2020-03-26,2020,3,26
15689,156,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-04-02,2020,4,2
15693,156,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-04-30,2020,4,30
15694,156,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-05-07,2020,5,7
15697,156,Hotel K,Salvador (BH),2,263.41,526.82,2020-05-28,2020,5,28
15702,156,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-07-02,2020,7,2
15703,156,Hotel A,Florianopolis (SC),4,313.02,1252.08,2020-07-09,2020,7,9
15708,156,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-08-13,2020,8,13
15710,156,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-08-27,2020,8,27
15711,156,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-09-03,2020,9,3
15722,156,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-11-19,2020,11,19
15724,156,Hotel BD,Natal (RN),1,242.88,242.88,2020-12-03,2020,12,3
15727,156,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-12-24,2020,12,24
15728,156,Hotel BD,Natal (RN),4,242.88,971.52,2020-12-31,2020,12,31
15730,156,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-01-14,2021,1,14
15733,156,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-02-04,2021,2,4
15736,156,Hotel AU,Recife (PE),3,312.83,938.49,2021-02-25,2021,2,25
15744,156,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-04-22,2021,4,22
15745,156,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-04-29,2021,4,29
15751,156,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-06-10,2021,6,10
15753,156,Hotel Z,Aracaju (SE),4,208.04,832.16,2021-06-24,2021,6,24
15756,156,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-07-15,2021,7,15
15764,156,Hotel BD,Natal (RN),1,242.88,242.88,2021-09-09,2021,9,9
15765,156,Hotel BD,Natal (RN),3,242.88,728.64,2021-09-16,2021,9,16
15767,156,Hotel A,Florianopolis (SC),2,313.02,626.04,2021-09-30,2021,9,30
15768,156,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-10-07,2021,10,7
15770,156,Hotel A,Florianopolis (SC),1,313.02,313.02,2021-10-21,2021,10,21
15771,156,Hotel BD,Natal (RN),4,242.88,971.52,2021-10-28,2021,10,28
15777,156,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-12-09,2021,12,9
15782,156,Hotel A,Florianopolis (SC),2,313.02,626.04,2022-01-13,2022,1,13
15785,156,Hotel K,Salvador (BH),3,263.41,790.23,2022-02-03,2022,2,3
15786,156,Hotel BW,Campo Grande (MS),3,60.39,181.17,2022-02-10,2022,2,10
15787,156,Hotel BD,Natal (RN),2,242.88,485.76,2022-02-17,2022,2,17
15797,157,Hotel BW,Campo Grande (MS),4,60.39,241.56,2019-10-31,2019,10,31
15798,157,Hotel BD,Natal (RN),4,242.88,971.52,2019-11-07,2019,11,7
15799,157,Hotel K,Salvador (BH),3,263.41,790.23,2019-11-14,2019,11,14
